url,source_file,source_sha256,source_bytes,markdown_file,markdown_bytes,markdown_sha256,engine,engine_version,ocr,pages,characters,nonspace_characters,lines,headings,table_rows,replacement_characters,empty_pages,low_text,status,error,seconds
http://centralbank.ie/docs/default-source/Regulation/industry-market-sectors/insurance-reinsurance/solvency-ii/requirements-and-guidance/requirement-for-external-audit-of-solvency-ii-regulatory-returns-public-disclosures.pdf?sfvrsn=4,files\centralbank.ie\_long\58ae015a9b49b8d7864c8d45\requirement-for-external-audit-of-solvency-ii-regulatory-returns-.pdf,ae0acdc7c1adb5825e55b9bb5cc7ad604f4f8c829613f7daa34bcdde5014b49e,445706,markdown\ae\0a\ae0acdc7c1adb5825e55b9bb5cc7ad604f4f8c829613f7daa34bcdde5014b49e.md,23859,bfb29a81087761da430cfb4eba43e2a3fd32fa672f2b998c009b282b6a7be856,markitdown,0.1.7,False,1,22854,18165,367,0,44,0,0,False,success,,0.875
http://centralbank.ie/docs/default-source/publications/economic-letters/vol-2020-no-6-what-drives-consumers'-inflation-perception-in-the-euro-area-(zekaite).pdf?sfvrsn=7,files\centralbank.ie\_long\ccf5b450a424e870b8cb573c\vol-2020-no-6-what-drives-consumers'-inflation-perception-in-the-.pdf,b47b8a16f24a462d2190f92c362545d36a85aefedc1a087b8de424ee77abe2be,1361449,markdown\b4\7b\b47b8a16f24a462d2190f92c362545d36a85aefedc1a087b8de424ee77abe2be.md,39961,63758cda7d061242fb447951ea30031f7e6c22713d7e621521780a4c65359985,markitdown,0.1.7,False,1,38898,36059,499,0,13,0,0,False,success,,0.735
http://centralbank.ie/docs/default-source/publications/quarterly-bulletins/quarterly-bulletin-no-2-2017.pdf,files\centralbank.ie\_long\a6cb8e1bafabada603dcf35c\quarterly-bulletin-no-2-2017__u-a6cb8e1bafab.pdf,bd3bfa1a5b63f640a7f576d847cd76ea408896f48cf1e83ef21603b7e36f220d,3567239,markdown\bd\3b\bd3bfa1a5b63f640a7f576d847cd76ea408896f48cf1e83ef21603b7e36f220d.md,315747,bd300d6d66e629e315c79c8ea2e3ecf211584bf061b2d817fae0bb3c93ac6085,markitdown,0.1.7,False,1,312584,255116,5613,1,475,0,0,False,success,,6.625
http://centralbank.ie/docs/default-source/statistics/data-and-analysis/credit-and-banking-statistics/bank-balance-sheets/money-and-banking-statistics-january-2017.pdf?sfvrsn=7,files\centralbank.ie\_long\b9cbe2e99ef9e7ba513f0033\money-and-banking-statistics-january-2017__q-56b0504811__u-b9cbe2.pdf,48c2a1d1c1f4da5029c4874ba8115b50ad7f774504561747bdcda63d9f1bc682,688445,markdown\48\c2\48c2a1d1c1f4da5029c4874ba8115b50ad7f774504561747bdcda63d9f1bc682.md,7994,c54a30352948459b4a441982f9ae76d23c0fca0b47b94e84b7958deec942d369,markitdown,0.1.7,False,4,7009,5554,280,0,0,0,0,False,success,,0.453
http://www.centralbank.ie/docs/default-source/news-and-media/legal-notices/settlement-agreements/public-statement-relating-to-settlement-agreement-between-the-central-bank-of-ireland-and-kevin-lunney-former-director-of-quinn-insurance-limited-(under-administration).pdf?sfvrsn=4,files\www.centralbank.ie\_long\85e210bd87361f3274d839ac\public-statement-relating-to-settlement-agreement-between-the.pdf,d2ac63e36ac14d1bc7ddad1c778c5699f951081044e3b57c4d0d9345306f948d,253513,markdown\d2\ac\d2ac63e36ac14d1bc7ddad1c778c5699f951081044e3b57c4d0d9345306f948d.md,1833,8752db4efe2bd1d160252ba6f333b7ba3fefd63eab9b1c85e61cb025722818ef,markitdown,0.1.7,False,1,963,766,28,0,0,0,0,False,success,,0.078
