url,source_urls,alias_count,source_file,source_sha256,source_bytes,markdown_file,markdown_bytes,markdown_sha256,engine,engine_version,detected_format,ocr,pages,characters,nonspace_characters,lines,headings,table_rows,replacement_characters,empty_pages,low_text,status,error,seconds
https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/insurance-reinsurance/solvency-ii/reporting-requirements/gns-4-4-10-1-5-ntma-nil-return-form.pdf?sfvrsn=87fcd11d_4,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/insurance-reinsurance/solvency-ii/reporting-requirements/gns-4-4-10-1-5-ntma-nil-return-form.pdf?sfvrsn=87fcd11d_4,1,files\www.centralbank.ie\_long\7b6bd2ca724c027f6a0fad22\gns-4-4-10-1-5-ntma-nil-return-form__q-ffdaa5afc1__u-7b6bd2ca.pdf,8a3477f2b6393f00f8304fcf486233a27e89e2187e7d096c6ca05f12358a0fd8,27136,markdown\8a\34\8a3477f2b6393f00f8304fcf486233a27e89e2187e7d096c6ca05f12358a0fd8.md,1721,4064746563afabcf8e79da077544860e080af0f6a301aaace7fd25407acf2620,markitdown,0.1.7,legacy_doc_mislabeled_as_pdf,False,1,651,562,25,0,0,0,0,False,success,,0.781
