source_sha256,source_url,corpus,format,engine,ocr,page_basis,pages,empty_pages,empty_page_ratio,nonspace_characters,nonspace_per_page,replacement_characters,manifest_status,extraction_grade,detail
9c78dc2f9a435ffb0538bd78d770bcab1758c40786a08e87fae3b9eaefc4e3f9,https://www.centralbank.ie/docs/default-source/regulation/consumer-protection/other-codes-of-conduct/5-gns-4-2-7-letter-debt-m.pdf?sfvrsn=4c5dd71d_6,pdf,PDF,pymupdf4llm,False,source-page,2,1,0.5,1947,973.5,2,success,gappy,1/2 pages hold under 30 non-space characters (50%)
5010356f67e15339dd7f09d3acb6958b9771cfb9f1fbbf31ea20ae1436dac6f0,https://www.centralbank.ie/docs/default-source/statistics/economic-statistics-mou.pdf?sfvrsn=e931921d_2,pdf,PDF,pymupdf4llm,True,source-page,16,8,0.5,15674,979.6,1,success,gappy,8/16 pages hold under 30 non-space characters (50%)
dbd14714fe497e1679ca222cefb2a9fffae548e3b39f9a0474d3ffd1108d3824,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/credit-institutions/regulatory-requirements/gns-4-4-3-2-regulatory-notice---section-59-(6).pdf?sfvrsn=1b17d61d_6,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,2987,995.7,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
99821e12e218ecf7df5cb44e8bae0386a702ad1fcd64a5cc0b3f9ca476b81b61,https://www.centralbank.ie/docs/default-source/regulation/how-we-regulate/supervision/statistical-data/gns-4-1-2-2-3-operational-risk-data-2014.pdf?sfvrsn=e479d61d_4,pdf,PDF,pymupdf4llm,False,source-page,2,1,0.5,2046,1023.0,0,success,gappy,1/2 pages hold under 30 non-space characters (50%)
4ed5f5f19e0c71ca884b4c27cfcb512cfe06c1fb1e688959c930b3221abd8a6b,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp41/cp41-feedback-from-credit-agricole-creditor-insurance.pdf?sfvrsn=ac40da1d_2,pdf,PDF,pymupdf4llm,True,source-page,6,2,0.3333,6148,1024.7,0,success,gappy,2/6 pages hold under 30 non-space characters (33%)
c06874454fc4f15da60a29895025bd17b1e21d112b768adb3f7ad19c621f6439,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp33/marlboro-trust-limited.pdf?sfvrsn=5d3bd51d_2,pdf,PDF,pymupdf4llm,False,source-page,2,1,0.5,2102,1051.0,0,success,gappy,1/2 pages hold under 30 non-space characters (50%)
4e68cb5c35e01e99f986765da6752aee8b57e07e742684e8047467471c431eed,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp51/cp51-feedback-from-standard-life-(1).pdf?sfvrsn=e2cdd51d_0,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,3399,1133.0,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
742718fcd0e9907ac5fc78cd1a03c6cc680b5933e99744d77dc996707c67be1d,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp76/muintir-clanna-caoilte-credit-union-response-to-cp76.pdf?sfvrsn=89d7d81d_4,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,3784,1261.3,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
10fdc154d32819dcc3a912fe60eea105cf7609c0cfe82381efa4cb44ac3179ed,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp87/anne-ferris-td-response-to-cp87.pdf?sfvrsn=44c7de1d_4,pdf,PDF,pymupdf4llm,False,source-page,2,1,0.5,2546,1273.0,0,success,gappy,1/2 pages hold under 30 non-space characters (50%)
cb5d121d27693642788b224e5eab19bedc70df274382e30a0efcfa4e17bfd0b7,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp88/drogheda-credit-union-response-to-cp88.pdf?sfvrsn=a7a0d81d_4,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,3850,1283.3,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
ec61e643df873cf66f6bc1bc8f1dc575d965a9dc3c3a5f5feeaf20f78b405b17,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp45/cp45-submission-from-brokers-federation-of-ireland.pdf?sfvrsn=d9a6df1d_2,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,3920,1306.7,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
585ca7b5d435ca10693e9d1b10c916e7c2d4da2539f40c0f577c701d29790fa0,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp88/bray-credit-union-response-to-cp88.pdf?sfvrsn=4ea9d81d_4,pdf,PDF,pymupdf4llm,False,source-page,2,1,0.5,2677,1338.5,0,success,gappy,1/2 pages hold under 30 non-space characters (50%)
31187791e221ddbc6e4b1b3ebcafd3fc978b3eb4b427462500c5e935b42dfae6,https://www.centralbank.ie/docs/default-source/regulation/consumer-protection/compliance-monitoring/reviews-and-research/gns4-2-1-1-sale-of-inv-prods-250608.pdf?sfvrsn=16cfd61d_8,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,4020,1340.0,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
f0f76283208544adba74f9fbfa13edce87a7a7eb519e41aebdd35b99d593f2d1,https://www.centralbank.ie/docs/default-source/regulation/consumer-protection/compliance-monitoring/themed-inspections/credit-institutions-and-mortgage-lending/gns4-2-1-2-sale-of-inv-prods-250608.pdf?sfvrsn=fbf7d61d_6,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,4020,1340.0,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
4fe7912486dc182127381a792ab478d464f3f6ee22b860c3cc53572caac313ab,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp41/cp41-feedback-from-hartford-life-ltd.pdf?sfvrsn=8440da1d_4,pdf,PDF,pymupdf4llm,False,source-page,22,1,0.0455,29684,1349.3,96,success,garbled,96 replacement characters over 29684 non-space characters
8cda9c1abf0be0a147edf1ded29eae7e7c47397f3e16d691b2eae40d88c9b432,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp96/situs-asset-management-limited-response-to-cp96.pdf?sfvrsn=4491d81d_4,pdf,PDF,pymupdf4llm,False,source-page,2,1,0.5,2716,1358.0,0,success,gappy,1/2 pages hold under 30 non-space characters (50%)
e11b2651818c2e754b48e66fe80d53d4ff4a817d05a3bd42d26439291d1209e5,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/credit-unions/communications/circulars/2013-05-21-circular-re-information-seminars-final.pdf?sfvrsn=b7e3d41d_6,pdf,PDF,pymupdf4llm,True,source-page,3,0,0.0,4107,1369.0,9,success,garbled,9 replacement characters over 4107 non-space characters
cda443051ed86032c3c3733499e9efbf244959543e6415e6f0ae1703abeedd18,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp86/paul-halley.pdf?sfvrsn=5ec9de1d_4,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,4133,1377.7,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
76c57ac5d5ee6852ffa04a0f0531f665b92c0cec3f720be115008c34a5a859b4,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp115/insurance-ireland-response-to-cp115.pdf?sfvrsn=6a16ad1d_2,pdf,PDF,pymupdf4llm,True,source-page,2,1,0.5,2850,1425.0,0,success,gappy,1/2 pages hold under 30 non-space characters (50%)
6114e94b1da50b382d8938b466354163a210a01201e4209284212867f366d3d7,https://www.centralbank.ie/docs/default-source/regulation/consumer-protection/compliance-monitoring/themed-inspections/credit-institutions-and-mortgage-lending/gns4-2-1-2-exam-arrs-repos-hndg-procs.pdf?sfvrsn=8ff5d61d_6,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,4277,1425.7,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
bcd5587a4cdd32fadb840e68581274613e1d628fa1fed2b18885584910e16d1e,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp60/lk-shields.pdf?sfvrsn=e785d51d_0,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,4459,1486.3,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
162997f19e91023ec3b753758c61a7813ccff3eafee9a50c5e887a261d5ce37e,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp136/fire-financial-services-response-to-cp136.pdf?sfvrsn=954921d_4,pdf,PDF,pymupdf4llm,False,source-page,3,1,0.3333,4482,1494.0,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
5571429232acfcd3329b0bc6f2a20b4a602e2cafe31e0b39e747343759ba8532,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp46/cp46-submission-from-the-ibf.pdf?sfvrsn=3a99df1d_2,pdf,PDF,pymupdf4llm,False,source-page,9,4,0.4444,14574,1619.3,0,success,gappy,4/9 pages hold under 30 non-space characters (44%)
c8da6fc252e015e0c46db8d5a111a340f4bec256bfecb3232aed5d4f95cca48f,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp88/north-longford-and-arva-credit-union-response-to-cp88.pdf?sfvrsn=49a0d81d_4,pdf,PDF,pymupdf4llm,False,source-page,9,3,0.3333,14969,1663.2,0,success,gappy,3/9 pages hold under 30 non-space characters (33%)
c3aff3578cd55e6d0d7c4b3696e343b0374d79caef5ab5594b1d65d7f3db3478,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp76/chapter-13-response-to-cp76.pdf?sfvrsn=143bd81d_4,pdf,PDF,pymupdf4llm,False,source-page,6,1,0.1667,11640,1940.0,11371,success,garbled,11371 replacement characters over 11640 non-space characters
2ae72612d7087dbaa6271200d6b4ac7a33b2978260b6e3201ecfb00c45b8532e,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp158/irish-mifid-industry-association-response-to-cp158.pdf?sfvrsn=bc4c6a1a_2,pdf,PDF,pymupdf4llm,False,source-page,5,0,0.0,9781,1956.2,108,success,garbled,108 replacement characters over 9781 non-space characters
69bfbfc0757b21b9ff3951525957e499b05d84905976b7b37306ceb8963b62ef,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp159/lifford-credit-union-response-to-cp159.pdf?sfvrsn=2fd6691a_4,pdf,PDF,pymupdf4llm,False,source-page,1,0,0.0,1966,1966.0,10,success,garbled,10 replacement characters over 1966 non-space characters
c286e7f83347a4af339c84e3393bb255fbfcea3c8f3ac6d5a9aaa251296942f9,https://www.centralbank.ie/docs/default-source/publications/financial-measures-programme/the-financial-measures-programme-report.pdf?sfvrsn=6bd4ac1d_2,pdf,PDF,pymupdf4llm,False,source-page,92,8,0.087,187243,2035.2,9059,success,garbled,9059 replacement characters over 187243 non-space characters
237b5bcd583bfdd5d426d6c87451bb3ca30b50fce93cc1f146c6411a02c0b891,https://www.centralbank.ie/docs/default-source/careers/workingatcentralbank-benefits.pdf?sfvrsn=59e89e1d_3,pdf,PDF,pymupdf4llm,False,source-page,1,0,0.0,2208,2208.0,10,success,garbled,10 replacement characters over 2208 non-space characters
876d449a794b1a3447d1093b498e582d496d2c8fb5023320a447b10ab8d74b4b,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp158/ornella-underwriting-limited-response-to-cp158.pdf?sfvrsn=a34d6a1a_2,pdf,PDF,pymupdf4llm,False,source-page,4,0,0.0,9308,2327.0,35,success,garbled,35 replacement characters over 9308 non-space characters
cdae3d8c6b97dc4c935c61aa6b30249cc133f79cbc1edf4b5e65ac456000b725,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp60/a-and-l-goodbody.pdf?sfvrsn=3f86d51d_0,pdf,PDF,pymupdf4llm,False,source-page,10,0,0.0,24071,2407.1,82,success,garbled,82 replacement characters over 24071 non-space characters
73e4b0275021490c06c689956c26f22b20f4c9b4f6ac97b77434061b66097cca,https://www.centralbank.ie/docs/default-source/consumer-hub-library/eba-consumer-infographic-on-key-tips-to-protect-yourself-when-choosing-online-or-mobile-banking-services.pdf?sfvrsn=4420801d_4,pdf,PDF,pymupdf4llm,False,source-page,1,0,0.0,2597,2597.0,254,success,garbled,254 replacement characters over 2597 non-space characters
8ef18f636ef3b4e08c677d9797edd101f88fd43663eb259b6ac27f1ee661845b,https://www.centralbank.ie/docs/default-source/publications/consultation-papers/cp138/google-cloud-response-to-cp138.pdf?sfvrsn=94c0921d_4,pdf,PDF,pymupdf4llm,False,source-page,9,0,0.0,31839,3537.7,295,success,garbled,295 replacement characters over 31839 non-space characters
3796fe5b50192203425577aacc83703d678fec1af58bde6b5475d24b7bf323a9,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/aifs/forms-(aifs)/retail-investor-aif-application-form-section-3-trust-deedc8afcb134644629bacc1ff0000269695.docx?sfvrsn=e9e8a91d_7,office,DOCX,python-docx 1.2.0,,explicit-page-break,3,1,0.3333,57769,19256.3,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
5567dd6ddff4d756cc77596e84af3e8a03df53047bdb3d08e39b7fc5c4a11259,https://www.centralbank.ie/docs/default-source/statistics/statistical-reporting-requirements/payment-services-providers/ecb-payment-statistics-regulation-update/reporting-instructions-v9.zip?sfvrsn=55a3691a_1,office,ZIP,zipfile-profile,,archive-member,11,0,0.0,236372,21488.4,98029,success,garbled,98029 replacement characters over 236372 non-space characters
8c94ea89a18448f842e209ca8c75d4ff13e42c8faf86effebb5b95a37f59190f,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/fund-management-company-files-v1-0.zip?sfvrsn=108d711a_1,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,74340,24780.0,31299,success,garbled,31299 replacement characters over 74340 non-space characters
dccf363af8aaa00ad1302ae9650ee1c884964797fd0140cdebd274c2f6aca31e,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/fund-depositaries-files-v1-0.zip?sfvrsn=118d711a_1,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,75894,25298.0,31944,success,garbled,31944 replacement characters over 75894 non-space characters
b3102d4ada3fc4b83355b9b3cd4d47c40bde529c19361187ce3c8f8b2c20cd5f,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/casp-files-v1-0.zip?sfvrsn=48d76d1a_3,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77346,25782.0,31878,success,garbled,31878 replacement characters over 77346 non-space characters
d1aae6a89696f0f9fe0928a27a6eb727a0465ba92f714c4e01dee8c74db99348,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/credit-union-files-v1-0.zip?sfvrsn=bf7a721a_4,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77412,25804.0,32620,success,garbled,32620 replacement characters over 77412 non-space characters
ccd43f54d0a485c7c4f70363ae390dcdac8e62d6d2134d60aeee74a68819f5fa,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/investment-firm-files.zip?sfvrsn=90cf6c1a_16,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77466,25822.0,33143,success,garbled,33143 replacement characters over 77466 non-space characters
9fed5a3d91acddc4dd4298b367c505340259678fdc90413f8c66520a10d18415,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/funds-administrators-files-v1-0.zip?sfvrsn=178d711a_1,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77474,25824.7,33055,success,garbled,33055 replacement characters over 77474 non-space characters
39f417cb48b8c03d96b170421428c12705e183bbd64581258d4c1410e9141ac8,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/piemi-files.zip?sfvrsn=7ccf6c1a_17,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77556,25852.0,32711,success,garbled,32711 replacement characters over 77556 non-space characters
d0a713565321189bdc64ddbac48297a7e92707b3a90f8f54d2c86946caec0505,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/life-insurance-files-v1-2.zip?sfvrsn=e7c8761a_3,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77612,25870.7,32542,success,garbled,32542 replacement characters over 77612 non-space characters
31d6d6a947c1273cbcd81a08c679b33c5686c3b69a1085552ff6702d5601d8bc,https://www.centralbank.ie/docs/default-source/regulation/amld-/ml-tf-risk-evaluation-questionnaire/credit-institution-files.zip?sfvrsn=acf6c1a_10,office,ZIP,zipfile-profile,,archive-member,3,0,0.0,77885,25961.7,32988,success,garbled,32988 replacement characters over 77885 non-space characters
c8aaf547b1c1f36a4b922c81d3c0dbd114166def6d216fe7fd09eabcd0b6897d,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/funds/aifs/forms-(aifs)/retail-investor-aif-application-form-section-3-deed-of-constitution5cafcb134644629bacc1ff0000269695.docx?sfvrsn=b6e8a91d_9,office,DOCX,python-docx 1.2.0,,explicit-page-break,3,1,0.3333,141550,47183.3,0,success,gappy,1/3 pages hold under 30 non-space characters (33%)
