url,source_file,source_sha256,source_bytes,markdown_file,markdown_bytes,markdown_sha256,engine,engine_version,ocr,pages,characters,nonspace_characters,lines,headings,table_rows,replacement_characters,empty_pages,low_text,status,error,seconds
https://www.centralbank.ie/docs/default-source/financial-system/statement-of-commitment-to-the-fx-global-code.pdf,files\www.centralbank.ie\_long\845346a60da869614da42c47\statement-of-commitment-to-the-fx-global-code__u-845346a60da8.pdf,9131f3f4ef46f900c63a586270de6cb9945bb0890a1cc225633055ed83573362,438643,markdown\91\31\9131f3f4ef46f900c63a586270de6cb9945bb0890a1cc225633055ed83573362.md,1610,fb874d6d9708ffc5cc225fe6522551accdc77d5212d15dfd6fcab94d1955dd8f,pymupdf4llm,1.28.2,True,1,915,756,20,4,0,0,0,False,success,,2.985
